DRUG_ID	DRUG_NAME	ID_TYPE	IDENTIFIER
2487	succinic acid	MESH_DESCRIPTOR_UI	D019802
1710	mesalazine	MESH_DESCRIPTOR_UI	D019804
1792	metirosine	MESH_DESCRIPTOR_UI	D019805
1610	losartan	MESH_DESCRIPTOR_UI	D019808
4664	benzoic acid	MESH_DESCRIPTOR_UI	D019817
669	clavulanic acid	MESH_DESCRIPTOR_UI	D019818
419	budesonide	MESH_DESCRIPTOR_UI	D019819
2445	simvastatin	MESH_DESCRIPTOR_UI	D019821
3096	cholic acid	MESH_DESCRIPTOR_UI	D019826
1904	nevirapine	MESH_DESCRIPTOR_UI	D019829
1757	methscopolamine	MESH_DESCRIPTOR_UI	D019832
4215	isopropanol	MESH_DESCRIPTOR_UI	D019840
1893	nelfinavir	MESH_DESCRIPTOR_UI	D019888
334	benzyl alcohol	MESH_DESCRIPTOR_UI	D019905
4024	propylene glycol	MESH_DESCRIPTOR_UI	D019946
799	delavirdine	MESH_DESCRIPTOR_UI	D020008
1809	milrinone	MESH_DESCRIPTOR_UI	D020105
1919	nicorandil	MESH_DESCRIPTOR_UI	D020108
2173	pinacidil	MESH_DESCRIPTOR_UI	D020110
2135	phenolphthalein	MESH_DESCRIPTOR_UI	D020113
660	cisapride	MESH_DESCRIPTOR_UI	D020117
2446	sirolimus	MESH_DESCRIPTOR_UI	D020123
2416	salicylic acid	MESH_DESCRIPTOR_UI	D020156
4373	sodium benzoate	MESH_DESCRIPTOR_UI	D020160
2436	sertraline	MESH_DESCRIPTOR_UI	D020280
832	dexfenfluramine	MESH_DESCRIPTOR_UI	D020372
537	cefixime	MESH_DESCRIPTOR_UI	D020682
1797	mibefradil	MESH_DESCRIPTOR_UI	D020748
2351	raloxifene	MESH_DESCRIPTOR_UI	D020849
2819	vigabatrin	MESH_DESCRIPTOR_UI	D020888
39	acarbose	MESH_DESCRIPTOR_UI	D020909
1529	ketorolac	MESH_DESCRIPTOR_UI	D020910
1529	ketorolac	MESH_DESCRIPTOR_UI	D020911
1825	moclobemide	MESH_DESCRIPTOR_UI	D020912
2108	perindopril	MESH_DESCRIPTOR_UI	D020913
1655	medetomidine	MESH_DESCRIPTOR_UI	D020926
835	dexmedetomidine	MESH_DESCRIPTOR_UI	D020927
1684	menadione sodium bisulfite	MESH_DESCRIPTOR_UI	D024483
4280	tocofersolan	MESH_DESCRIPTOR_UI	D024502
3184	dihydroergocornine	MESH_DESCRIPTOR_UI	D025441
887	dihydroergocristine	MESH_DESCRIPTOR_UI	D025442
4420	dihydroergocryptine	MESH_DESCRIPTOR_UI	D025443
4028	virginiamycin	MESH_DESCRIPTOR_UI	D025761
3489	pristinamycin	MESH_DESCRIPTOR_UI	D025762
4152	permethrin	MESH_DESCRIPTOR_UI	D026023
2620	theophylline	MESH_DESCRIPTOR_UI	D031210
5043	sacrosidase	MESH_DESCRIPTOR_UI	D043324
4146	testosterone propionate	MESH_DESCRIPTOR_UI	D043343
4928	urofollitropin	MESH_DESCRIPTOR_UI	D050477
4804	palifermin	MESH_DESCRIPTOR_UI	D051523
2001	oseltamivir	MESH_DESCRIPTOR_UI	D053139
2859	zanamivir	MESH_DESCRIPTOR_UI	D053243
5017	anakinra	MESH_DESCRIPTOR_UI	D053590
258	atovaquone	MESH_DESCRIPTOR_UI	D053626
2326	pseudoephedrine	MESH_DESCRIPTOR_UI	D054199
1573	levopropoxyphene	MESH_DESCRIPTOR_UI	D054816
4930	thyrotropin alfa	MESH_DESCRIPTOR_UI	D057073
4284	silicon dioxide	MESH_DESCRIPTOR_UI	D058428
4384	levofolinic acid	MESH_DESCRIPTOR_UI	D058766
4981	insulin aspart	MESH_DESCRIPTOR_UI	D061267
5002	insulin lispro	MESH_DESCRIPTOR_UI	D061268
1601	lopinavir	MESH_DESCRIPTOR_UI	D061466
1920	nicotine	MESH_DESCRIPTOR_UI	D061485
2651	tiapride	MESH_DESCRIPTOR_UI	D063325
1055	esomeprazole	MESH_DESCRIPTOR_UI	D064098
1575	levosalbutamol	MESH_DESCRIPTOR_UI	D064412
4781	sodium selenate	MESH_DESCRIPTOR_UI	D064586
1402	hyoscyamine	MESH_DESCRIPTOR_UI	D064692
836	dexmethylphenidate	MESH_DESCRIPTOR_UI	D064699
1569	levofloxacin	MESH_DESCRIPTOR_UI	D064704
4508	racepinefrine	MESH_DESCRIPTOR_UI	D064705
839	dexrazoxane	MESH_DESCRIPTOR_UI	D064730
1547	lansoprazole	MESH_DESCRIPTOR_UI	D064747
4162	dexlansoprazole	MESH_DESCRIPTOR_UI	D064748
2350	rabeprazole	MESH_DESCRIPTOR_UI	D064750
821	desoxycorticosterone acetate	MESH_DESCRIPTOR_UI	D064791
1604	lorajmine	MESH_DESCRIPTOR_UI	D064794
2846	voriconazole	MESH_DESCRIPTOR_UI	D065819
222	anisindione	MESH_SUPPLEMENTAL_RECORD_UI	C010679
5056	patiromer calcium	MESH_SUPPLEMENTAL_RECORD_UI	C568789
2714	tranilast	MESH_SUPPLEMENTAL_RECORD_UI	C012293
3543	scarlet red	MESH_SUPPLEMENTAL_RECORD_UI	C009213
4252	sodium monofluorophosphate	MESH_SUPPLEMENTAL_RECORD_UI	C012980
1362	hesperetin	MESH_SUPPLEMENTAL_RECORD_UI	C013015
307	benfluorex	MESH_SUPPLEMENTAL_RECORD_UI	C001584
1062	estradiol mustard	MESH_SUPPLEMENTAL_RECORD_UI	C023758
1410	ibuprofen guaiacol ester	MESH_SUPPLEMENTAL_RECORD_UI	C020176
403	bromocriptine	PUBCHEM_CID	31101
2590	teniposide	PUBCHEM_CID	452548
3031	bisoctrizole	PUBCHEM_CID	3571576
3465	fytic acid	PUBCHEM_CID	890
4108	zinostatin	PUBCHEM_CID	656581
3759	iobenzamic acid	PUBCHEM_CID	18377
679	clindamycin palmitate	PUBCHEM_CID	16052039
1885	natamycin	PUBCHEM_CID	2723719
2550	syrosingopine	PUBCHEM_CID	6769
109	alcuronium	PUBCHEM_CID	5311001
3944	etoposide phosphate	PUBCHEM_CID	6918092
3254	pentamycin	PUBCHEM_CID	73554
2422	saquinavir	PUBCHEM_CID	441243
3075	cefpimizole	PUBCHEM_CID	68597
3200	iopronic acid	PUBCHEM_CID	37822
2588	temoporfin	PUBCHEM_CID	60751
2249	prednisolone steaglate	PUBCHEM_CID	71206
1983	oleandomycin	PUBCHEM_CID	72493
778	dalfopristin	PUBCHEM_CID	6323289
1322	glucosaminylmuramyl dipeptide	PUBCHEM_CID	5486810
549	cefotiam hexetil	PUBCHEM_CID	125846
3483	posaconazole	PUBCHEM_CID	468595
2494	sulbutiamine	PUBCHEM_CID	71124
254	atazanavir	PUBCHEM_CID	148192
1513	itraconazole	PUBCHEM_CID	3793
3329	lucimycin	PUBCHEM_CID	3080675
3687	bietaserpine	PUBCHEM_CID	20054848
2555	talaporfin	PUBCHEM_CID	5486799
3143	digitalin	PUBCHEM_CID	441856
2721	tretinoin tocoferil	PUBCHEM_CID	5282180
2391	ritonavir	PUBCHEM_CID	392622
2805	valrubicin	PUBCHEM_CID	454216
2086	petrichloral	PUBCHEM_CID	6519
1048	erythromycin	PUBCHEM_CID	12560
730	colfosceril palmitate	PUBCHEM_CID	452110
1308	glucosulfone	PUBCHEM_CID	487090
2778	troxerutin	PUBCHEM_CID	5486699
2482	Streptomycin B	PUBCHEM_CID	76971547
668	clarithromycin	PUBCHEM_CID	84029
276	azithromycin	PUBCHEM_CID	447043
1221	flurithromycin	PUBCHEM_CID	71260
330	benzquercin	PUBCHEM_CID	65604
2826	vindesine	PUBCHEM_CID	11643449
3300	indocyanine green	PUBCHEM_CID	19191
3940	davercin	PUBCHEM_CID	10033072
1589	lividomycin	PUBCHEM_CID	72394
881	digitoxin	PUBCHEM_CID	441207
378	bisbentiamine	PUBCHEM_CID	71649
1049	erythromycin acistrate	PUBCHEM_CID	114919
2646	levothyroxine	PUBCHEM_CID	5819
846	dextrothyroxine	PUBCHEM_CID	8730
1464	iopamidol	PUBCHEM_CID	65492
1463	iomeprol	PUBCHEM_CID	3731
2827	vinorelbine	PUBCHEM_CID	5311497
3262	gitoxin	PUBCHEM_CID	91540
882	digoxin	PUBCHEM_CID	2724385
2379	rifaximin	PUBCHEM_CID	72111
3062	canfosfamide	PUBCHEM_CID	5312109
1062	estradiol mustard	PUBCHEM_CID	31586
1788	metrizamide	PUBCHEM_CID	443944
1052	erythromycin propionate	PUBCHEM_CID	71277
1473	ioxilan	PUBCHEM_CID	3743
1468	iopromide	PUBCHEM_CID	3736
219	anhydrovinblastine	PUBCHEM_CID	11104750
2531	sulfobromophthalein	PUBCHEM_CID	5345
1761	metildigoxin	PUBCHEM_CID	443946
3030	bisdequalinium chloride	PUBCHEM_CID	159796
2552	tacrolimus	PUBCHEM_CID	445643
3551	solasulfone	PUBCHEM_CID	8627
67	acetyldigitoxin	PUBCHEM_CID	5284512
1471	ioversol	PUBCHEM_CID	3741
939	docetaxel	PUBCHEM_CID	148124
2168	pimecrolimus	PUBCHEM_CID	3055172
1445	inositol nicotinate	PUBCHEM_CID	3720
2823	vinblastine	PUBCHEM_CID	13342
80	aclarubicin	PUBCHEM_CID	451415
2581	telithromycin	PUBCHEM_CID	3002190
2460	sorbinicate	PUBCHEM_CID	3058386
2769	troleandomycin	PUBCHEM_CID	202225
1861	mydecamycin	PUBCHEM_CID	443948
3644	vinflunine	PUBCHEM_CID	10629256
3210	etiroxate	PUBCHEM_CID	65683
1461	iohexol	PUBCHEM_CID	3730
1325	glycyrrhizic acid	PUBCHEM_CID	14982
2377	rifampicin	PUBCHEM_CID	5381226
68	acetyldigoxin	PUBCHEM_CID	10350481
2825	vincristine	PUBCHEM_CID	5388993
2398	rokitamycin	PUBCHEM_CID	71990
1518	josamycin	PUBCHEM_CID	28107
925	dirithromycin	PUBCHEM_CID	6473883
1466	iopentol	PUBCHEM_CID	56016
1449	iobitridol	PUBCHEM_CID	65985
2410	roxithromycin	PUBCHEM_CID	5106
2471	Spiramycin I	PUBCHEM_CID	158334
2280	proglumetacin	PUBCHEM_CID	4921
2376	rifabutin	PUBCHEM_CID	6323490
2044	paclitaxel	PUBCHEM_CID	36314
1051	erythromycin ethyl succinate	PUBCHEM_CID	443953
3217	evans blue	PUBCHEM_CID	5356750
2378	rifapentine	PUBCHEM_CID	6323497
2472	Spiramycin II	PUBCHEM_CID	5282173
2400	romurtide	PUBCHEM_CID	6917906
1815	miocamycin	PUBCHEM_CID	5282188
2473	Spiramycin III	PUBCHEM_CID	5284621
2446	sirolimus	PUBCHEM_CID	478951
1296	gitoformate	PUBCHEM_CID	20055283
197	amphotericin B	PUBCHEM_CID	14956
1977	nystatin	PUBCHEM_CID	443663
661	cisatracurium	PUBCHEM_CID	62887
259	atracurium	PUBCHEM_CID	47319
813	deslanoside	PUBCHEM_CID	28620
1118	everolimus	PUBCHEM_CID	176872
2949	zotarolimus	PUBCHEM_CID	9876378
1543	lanatoside C	PUBCHEM_CID	3879
2349	quinupristin	PUBCHEM_CID	5388937
1822	mivacurium	PUBCHEM_CID	71316
2974	doxacurium	PUBCHEM_CID	60169
5006	cangrelor	PUBCHEM_CID	9854012
5008	sonidegib	PUBCHEM_CID	24775005
5010	lumacaftor	PUBCHEM_CID	16678941
2223	plicamycin	PUBCHEM_CID	163659
3306	ioglycamic acid	PUBCHEM_CID	17477
1455	adipiodone	PUBCHEM_CID	3739
4304	dapagliflozin	PUBCHEM_CID	9887712
3991	iotroxic acid	PUBCHEM_CID	3740
2960	mifamurtide	PUBCHEM_CID	11672602
1450	iocarmic acid	PUBCHEM_CID	25229
1472	ioxaglic acid	PUBCHEM_CID	3742
3966	iodoxamic acid	PUBCHEM_CID	35740
2966	suramin	PUBCHEM_CID	5361
1044	eritoran	PUBCHEM_CID	6450173
2965	peplomycin	PUBCHEM_CID	6852373
1236	fondaparinux	PUBCHEM_CID	5282448
2971	betadex	PUBCHEM_CID	444041
3302	iodixanol	PUBCHEM_CID	3724
1470	iotrolan	PUBCHEM_CID	3738
4973	chidamide	PUBCHEM_CID	69060445
4190	ruxolitinib	PUBCHEM_CID	25126798
4191	fesoterodine	PUBCHEM_CID	6918558
4192	tafamidis	PUBCHEM_CID	11001318
4193	piperaquine	PUBCHEM_CID	122262
4194	artenimol	PUBCHEM_CID	3000518
4195	alpha-tocopherol acetate	PUBCHEM_CID	86472
4197	vitamin A palmitate	PUBCHEM_CID	5280531
4209	prazosin	PUBCHEM_CID	4893
4211	acetic acid	PUBCHEM_CID	176
4213	hydrocortisone acetate	PUBCHEM_CID	5744
4215	isopropanol	PUBCHEM_CID	3776
4120	dexfosfoserine	PUBCHEM_CID	68841
4123	lubiprostone	PUBCHEM_CID	157920
4124	vorinostat	PUBCHEM_CID	5311
4125	proline	PUBCHEM_CID	145742
4126	asparagine	PUBCHEM_CID	6267
4127	serine	PUBCHEM_CID	5951
4128	valine	PUBCHEM_CID	6287
4129	isoleucine	PUBCHEM_CID	6306
4130	cystine	PUBCHEM_CID	67678
4134	pyridoxal	PUBCHEM_CID	1050
4135	lisdexamfetamine	PUBCHEM_CID	11597698
4137	paliperidone	PUBCHEM_CID	115237
4138	gentian violet	PUBCHEM_CID	3468
4140	nadide	PUBCHEM_CID	5892
4141	udenafil	PUBCHEM_CID	6918523
4143	darunavir	PUBCHEM_CID	213039
4145	lutein	PUBCHEM_CID	181579
4146	testosterone propionate	PUBCHEM_CID	5995
4148	epicriptine	PUBCHEM_CID	65667
4149	doripenem	PUBCHEM_CID	73303
4151	silodosin	PUBCHEM_CID	5312125
4152	permethrin	PUBCHEM_CID	40326
4150	rimonabant	PUBCHEM_CID	104850
4020	sodium stibogluconate	PUBCHEM_CID	16683013
4153	cabazitaxel	PUBCHEM_CID	9854073
4156	edaravone	PUBCHEM_CID	4021
4157	lercanidipine	PUBCHEM_CID	65866
4159	cefcapene	PUBCHEM_CID	6436055
4160	carbocisteine	PUBCHEM_CID	193653
4161	temsirolimus	PUBCHEM_CID	71433778
4162	dexlansoprazole	PUBCHEM_CID	9578005
4163	fampridine	PUBCHEM_CID	1727
4218	methyldopate	PUBCHEM_CID	17277
4165	alcaftadine	PUBCHEM_CID	19371515
4166	ulipristal	PUBCHEM_CID	130904
4167	fingolimod	PUBCHEM_CID	107970
4168	lurasidone	PUBCHEM_CID	213046
4169	ceftaroline fosamil	PUBCHEM_CID	73425380
4171	eribulin	PUBCHEM_CID	11354606
4172	boceprevir	PUBCHEM_CID	10324367
4173	telaprevir	PUBCHEM_CID	3010818
4174	rilpivirine	PUBCHEM_CID	3006171
4175	linagliptin	PUBCHEM_CID	10096344
4176	abiraterone acetate	PUBCHEM_CID	9821849
4177	gabapentin enacarbil	PUBCHEM_CID	9883933
4178	vandetanib	PUBCHEM_CID	3081361
4180	fidaxomicin	PUBCHEM_CID	151383
4181	retigabine	PUBCHEM_CID	121892
4182	rivaroxaban	PUBCHEM_CID	9875401
4183	indacaterol	PUBCHEM_CID	6918554
4184	ticagrelor	PUBCHEM_CID	9871419
4185	vemurafenib	PUBCHEM_CID	42611257
4227	vismodegib	PUBCHEM_CID	24776445
4228	ivacaftor	PUBCHEM_CID	16220172
4233	sugammadex	PUBCHEM_CID	6918585
4254	threonine	PUBCHEM_CID	6288
4255	alanine	PUBCHEM_CID	5950
4257	bismuth subsalicylate	PUBCHEM_CID	16682734
4258	thymol	PUBCHEM_CID	6989
4259	cineole	PUBCHEM_CID	2758
4264	carbamide	PUBCHEM_CID	1176
4266	phenol	PUBCHEM_CID	996
4267	arbutin	PUBCHEM_CID	440936
4268	allantoin	PUBCHEM_CID	204
4270	Padimate O	PUBCHEM_CID	30541
4272	hydroxyproline	PUBCHEM_CID	5810
4276	piperonyl butoxide	PUBCHEM_CID	5794
4280	tocofersolan	PUBCHEM_CID	14985
4283	tapentadol	PUBCHEM_CID	9838022
4285	Florbetapir F-18	PUBCHEM_CID	91451030
4286	Molybdenum Mo-99	PUBCHEM_CID	104976
4289	doconexent	PUBCHEM_CID	445580
4292	enzacamene	PUBCHEM_CID	37563
4298	apixaban	PUBCHEM_CID	10182969
4299	cobicistat	PUBCHEM_CID	25151504
4300	elvitegravir	PUBCHEM_CID	5277135
4301	Flutemetamol (18F)	PUBCHEM_CID	15950376
4302	glycopyrronium bromide	PUBCHEM_CID	3494
4303	eslicarbazepine acetate	PUBCHEM_CID	179344
4305	avanafil	PUBCHEM_CID	9869929
4306	DL-Alanine	PUBCHEM_CID	602
4308	lasofoxifene	PUBCHEM_CID	9909681
4310	lacosamide	PUBCHEM_CID	219078
4311	olaflur	PUBCHEM_CID	23258
4312	4-dimethylaminophenol	PUBCHEM_CID	22174
4314	aceclidine	PUBCHEM_CID	1979
4318	afatinib	PUBCHEM_CID	57519523
4319	alanyl glutamine	PUBCHEM_CID	123935
4322	azilsartan medoxomil	PUBCHEM_CID	11238823
4323	UREA C-13	PUBCHEM_CID	636363
4326	laropiprant	PUBCHEM_CID	9867642
4327	(2-benzhydryloxyethyl)diethyl-methylammonium iodide	PUBCHEM_CID	80085
4328	2-(4-chlorphenoxy)-ethanol	PUBCHEM_CID	15907
4330	pixantrone	PUBCHEM_CID	134019
4626	trinitrophenol	PUBCHEM_CID	6954
4332	propanol	PUBCHEM_CID	1031
4334	bazedoxifene	PUBCHEM_CID	154257
4336	amifampridine	PUBCHEM_CID	5918
4337	ambrisentan	PUBCHEM_CID	6918493
4339	pyronaridine	PUBCHEM_CID	5485198
4340	alogliptin	PUBCHEM_CID	11450633
4342	zucapsaicin	PUBCHEM_CID	1548942
4352	bibrocathol	PUBCHEM_CID	16683103
4353	bilastine	PUBCHEM_CID	185460
4354	bioallethrin	PUBCHEM_CID	62829
4356	bisoxatin	PUBCHEM_CID	28689
4359	bosutinib	PUBCHEM_CID	5328940
4361	chenodiol	PUBCHEM_CID	10133
4363	chloroform	PUBCHEM_CID	6212
4365	vernakalant	PUBCHEM_CID	9930049
4367	xaliproden	PUBCHEM_CID	128919
4370	xenon (127Xe) gas	PUBCHEM_CID	166973
4371	xenon (133Xe) gas	PUBCHEM_CID	66376
4372	triaziquone	PUBCHEM_CID	6235
4374	lorcaserin	PUBCHEM_CID	11658860
4375	demecolcine	PUBCHEM_CID	220401
4376	dequalinium	PUBCHEM_CID	2993
4377	desaspidin	PUBCHEM_CID	8238
4378	decamethrin	PUBCHEM_CID	40585
4380	desvenlafaxine	PUBCHEM_CID	125017
4381	dapoxetine	PUBCHEM_CID	71353
4382	mirabegron	PUBCHEM_CID	9865528
4384	levofolinic acid	PUBCHEM_CID	149436
4393	clefamide	PUBCHEM_CID	71819
4394	clevudine	PUBCHEM_CID	73115
4395	clodantoin	PUBCHEM_CID	21782
4396	clofenotane	PUBCHEM_CID	3036
4397	clopenthixol	PUBCHEM_CID	12454
4398	tegafur	PUBCHEM_CID	5386
4399	eltrombopag	PUBCHEM_CID	9846180
4400	carisbamate	PUBCHEM_CID	6918474
4401	casopitant	PUBCHEM_CID	9917021
4402	ceftobiprole medocaril	PUBCHEM_CID	6918438
4407	cyfluthrin	PUBCHEM_CID	104926
4408	cymarin	PUBCHEM_CID	441853
4409	cypermethrin	PUBCHEM_CID	2912
4410	plerixafor	PUBCHEM_CID	65015
4411	dexchlorpheniramine	PUBCHEM_CID	33036
4412	diamorphine	PUBCHEM_CID	5462328
4413	dibromotyrosine	PUBCHEM_CID	67532
4414	dibutylphthalate	PUBCHEM_CID	3026
4415	dibutylsuccinate	PUBCHEM_CID	8830
4417	diethyl ether	PUBCHEM_CID	3283
4418	diethyltoluamide	PUBCHEM_CID	4284
4419	difetarsone	PUBCHEM_CID	68199
4420	dihydroergocryptine	PUBCHEM_CID	114948
4421	diiodohydroxypropane	PUBCHEM_CID	68295
4422	etilevodopa	PUBCHEM_CID	170345
4423	etybenzatropine	PUBCHEM_CID	20055089
4444	meradimate	PUBCHEM_CID	8633
4450	diphenadione	PUBCHEM_CID	6719
4451	prednisolone sodium phosphate	PUBCHEM_CID	72078
4452	clobetasol propionate	PUBCHEM_CID	32798
4454	testosterone cypionate	PUBCHEM_CID	441404
4455	fludeoxyglucose (18F)	PUBCHEM_CID	450503
4456	hydrocortisone succinate	PUBCHEM_CID	16623
4458	sulfisoxazole acetyl	PUBCHEM_CID	6662
4460	menthyl salicylate	PUBCHEM_CID	20055232
4462	dodeclonium bromide	PUBCHEM_CID	71687
4463	domiphen	PUBCHEM_CID	3149
4464	droxypropine	PUBCHEM_CID	208903
4465	efaproxiral	PUBCHEM_CID	122335
4466	eosin	PUBCHEM_CID	27020
4467	epanolol	PUBCHEM_CID	72014
4468	esketamine	PUBCHEM_CID	182137
4470	fosaprepitant	PUBCHEM_CID	219090
4472	AMMONIA N-13	PUBCHEM_CID	119432
4481	N-Acetyltyrosine	PUBCHEM_CID	68310
4482	corbadrine	PUBCHEM_CID	164739
4484	aclidinium bromide	PUBCHEM_CID	11434515
4485	diflorasone diacetate	PUBCHEM_CID	71414
4486	taurine	PUBCHEM_CID	1123
4488	sodium fluoride F-18	PUBCHEM_CID	23690531
4493	alclometasone dipropionate	PUBCHEM_CID	636374
4496	haloperidol decanoate	PUBCHEM_CID	52919
4497	estradiol acetate	PUBCHEM_CID	9818306
4498	paliperidone palmitate	PUBCHEM_CID	9852746
4500	amiloxate	PUBCHEM_CID	92386
4501	armodafinil	PUBCHEM_CID	9690109
4503	isosulfan blue	PUBCHEM_CID	50108
4504	hydrocortisone valerate	PUBCHEM_CID	5282494
4505	choline fenofibrate	PUBCHEM_CID	64929
4507	halcinonide	PUBCHEM_CID	443943
4508	racepinefrine	PUBCHEM_CID	838
4523	quinine	PUBCHEM_CID	3034034
4531	bismuth subgallate	PUBCHEM_CID	16682999
4533	samarium (153Sm) lexidronam	PUBCHEM_CID	71308267
4535	fazadinium	PUBCHEM_CID	135021
4536	fenbendazole	PUBCHEM_CID	3334
4537	ferric (59Fe) citrate	PUBCHEM_CID	170848
4546	fluclorolone	PUBCHEM_CID	76962649
4547	flumedroxone	PUBCHEM_CID	20055352
4548	flumetasone	PUBCHEM_CID	16490
4550	fluorodopa (18F)	PUBCHEM_CID	56494
4551	fluoroethylcholine (18F)	PUBCHEM_CID	449689
4553	fluprednidene	PUBCHEM_CID	11794741
4554	fluticasone furoate	PUBCHEM_CID	9854489
4555	fosfonet	PUBCHEM_CID	546
4556	fosfructose	PUBCHEM_CID	172313
4560	gallium (67Ga) citrate	PUBCHEM_CID	65430
4561	gedocarnil	PUBCHEM_CID	219095
4562	gepirone	PUBCHEM_CID	55191
4563	gestonorone	PUBCHEM_CID	102210
4564	guanoclor	PUBCHEM_CID	71835
4567	nomegestrol	PUBCHEM_CID	68783
4569	hydrocortisone probutate	PUBCHEM_CID	636398
4570	hydroquinine	PUBCHEM_CID	121515
4571	hydroxyethylpromethazine	PUBCHEM_CID	16406
4572	ibacitabine	PUBCHEM_CID	65050
4573	iclaprim	PUBCHEM_CID	213043
4574	idanpramine	PUBCHEM_CID	58521
4575	indigo carmine	PUBCHEM_CID	6321265
4577	iobenguane (131I)	PUBCHEM_CID	71184
4578	iodocholesterol (131I)	PUBCHEM_CID	450510
4579	iodoform	PUBCHEM_CID	6374
4580	ioglicic acid	PUBCHEM_CID	65437
4581	iopydol	PUBCHEM_CID	21751
4582	ioxitalamic acid	PUBCHEM_CID	34536
4583	itramin tosilate	PUBCHEM_CID	26001
4584	krypton (81mKr) gas	PUBCHEM_CID	66380
4586	levomethadone	PUBCHEM_CID	22267
4587	levoverbenone	PUBCHEM_CID	92874
4588	linopirdine	PUBCHEM_CID	3932
4589	linsidomine	PUBCHEM_CID	5219
4598	mannosulfan	PUBCHEM_CID	20055482
4599	maribavir	PUBCHEM_CID	471161
4601	diosmetin	PUBCHEM_CID	5281612
4602	diethylamino hydroxybenzoyl hexyl benzoate	PUBCHEM_CID	10111431
4604	xylitol	PUBCHEM_CID	6912
4605	tonzonium	PUBCHEM_CID	5456
4606	clocortolone pivalate	PUBCHEM_CID	5282493
4607	ubidecarenone	PUBCHEM_CID	5281915
4608	trypan blue	PUBCHEM_CID	6364561
4609	testosterone enantate	PUBCHEM_CID	9416
4610	sucrose	PUBCHEM_CID	5988
4611	stearic acid	PUBCHEM_CID	5281
4612	protocatechualdehyde	PUBCHEM_CID	8768
4613	pieceid	PUBCHEM_CID	73642
4615	N-Acetylglucosamine	PUBCHEM_CID	24139
4616	methylnaltrexone	PUBCHEM_CID	5361918
4617	lycopene	PUBCHEM_CID	446925
4618	linolenic acid	PUBCHEM_CID	5280934
4619	levomenol	PUBCHEM_CID	442343
4620	diacetyl benzoyl lathyrol	PUBCHEM_CID	85364164
4621	levomefolic acid	PUBCHEM_CID	444412
4624	phenylacetic acid	PUBCHEM_CID	999
4628	enzalutamide	PUBCHEM_CID	15951529
4633	trabectedin	PUBCHEM_CID	108150
4634	teriflunomide	PUBCHEM_CID	54684141
4635	Choline C-11	PUBCHEM_CID	449688
4648	eugenol	PUBCHEM_CID	3314
4649	dipyrithione	PUBCHEM_CID	3109
4650	dimyristoylphosphatidylglycerol	PUBCHEM_CID	107767
4638	Padimate A	PUBCHEM_CID	88836
4639	oftasceine	PUBCHEM_CID	65079
4640	octyltriethoxysilane	PUBCHEM_CID	76262
4641	levmetamfetamine	PUBCHEM_CID	36604
4642	dodecanoic acid	PUBCHEM_CID	3893
4645	glycolic acid	PUBCHEM_CID	757
4647	fluorometholone acetate	PUBCHEM_CID	240767
4651	dimyristoylphosphatidylcholine	PUBCHEM_CID	26197
4652	diazolidinylurea	PUBCHEM_CID	62277
4653	chloramphenicol succinate	PUBCHEM_CID	656580
4664	benzoic acid	PUBCHEM_CID	243
4665	brilliant green	PUBCHEM_CID	12450
4666	betiatide	PUBCHEM_CID	185457
4667	betamethasone phosphate	PUBCHEM_CID	107782
4668	1-Octacosanol	PUBCHEM_CID	68406
4670	methylrosaniline	PUBCHEM_CID	68050
4671	metizoline	PUBCHEM_CID	28688
4672	morniflumate	PUBCHEM_CID	72106
4673	nalfurafine	PUBCHEM_CID	5493325
4674	naproxcinod	PUBCHEM_CID	9884642
4675	nicofetamide	PUBCHEM_CID	3033975
4676	obidoxime	PUBCHEM_CID	5485192
4677	omacetaxine mepesuccinate	PUBCHEM_CID	285033
4681	oxabolone cipionate	PUBCHEM_CID	68952
4682	panobinostat	PUBCHEM_CID	57519507
4683	paraoxon	PUBCHEM_CID	9395
4684	perampanel	PUBCHEM_CID	9924495
4685	perflenapent	PUBCHEM_CID	12675
4686	phenothrin	PUBCHEM_CID	4767
4689	picodralazine	PUBCHEM_CID	71890
4690	pleconaril	PUBCHEM_CID	1684
4696	remikiren	PUBCHEM_CID	6324659
4697	ritiometan	PUBCHEM_CID	65787
4702	s-atenolol	PUBCHEM_CID	175540
4704	semustine	PUBCHEM_CID	5198
4713	tofacitinib	PUBCHEM_CID	9926791
4715	cabozantinib	PUBCHEM_CID	25102847
4716	ponatinib	PUBCHEM_CID	24826799
4719	daunorubicinol	PUBCHEM_CID	443832
4721	lomitapide	PUBCHEM_CID	9853053
4723	succinimide	PUBCHEM_CID	11439
4727	tacalcitol	PUBCHEM_CID	119284
4728	tenidap	PUBCHEM_CID	54683729
4737	trimethyldiphenylpropylamine	PUBCHEM_CID	30966
4729	tetragalacturonic acid hydroxymethylester	PUBCHEM_CID	72941563
4730	tetramethrin	PUBCHEM_CID	83975
4731	thiocolchicoside	PUBCHEM_CID	9915886
4732	thioctic acid	PUBCHEM_CID	864
4734	ticlatone	PUBCHEM_CID	6258
4736	trimegestone	PUBCHEM_CID	68926
4741	bedaquiline	PUBCHEM_CID	5388906
4743	etallobarbital	PUBCHEM_CID	48542
4768	biphenylol	PUBCHEM_CID	7017
4769	dimethylaminopropionylphenothiazine	PUBCHEM_CID	113918
