DRUG_ID	DRUG_NAME	INDICATION_FDB	UMLS_CUI	SNOMEDCT_CUI	DOID
2512	sulfamethizole	Bacterial Urinary Tract Infection	C0729524	312124009	
845	glucose	Bacterial Urinary Tract Infection	C0729524	312124009	
566	cefuroxime axetil	Bacterial Urinary Tract Infection	C0729524	312124009	
347	betaine	Bacterial Urinary Tract Infection	C0729524	312124009	
845	glucose	Bacterial Meningitis	C0085437	95883001	DOID:9470
4742	bleomycin	Diffuse Large B-Cell Lymphoma	C0079744	109969005	
4742	bleomycin	Follicular B-Cell Non-Hodgkin's Lymphoma	C0024301	308121000	
3097	choline	COPD Associated with Chronic Bronchitis			
4277	iron	Mineral Deficiency Prevention			
2836	pyridoxine	Mineral Deficiency Prevention			
4277	iron	Mineral Deficiency	C0687148	111379007	
2836	pyridoxine	Mineral Deficiency	C0687148	111379007	
1921	nicotinyl alcohol	Pellagra	C0030783	418186002	DOID:8457
4790	sodium hypochlorite	Skin Disinfection	C0204802	38883000	
845	glucose	Maintain Patency of Indwelling Vascular Catheter			
4250	algeldrate	Thrombosis Prevention after Percutaneous Coronary Intervention	C1532338	415070008	
4198	sodium chloride	Thrombosis Prevention after Percutaneous Coronary Intervention	C1532338	415070008	
2836	pyridoxine	Drug-Induced Pyridoxine Deficiency			
3267	glutaral	Diphtheria, Pertussis, Tetanus, Hepatitis B and Polio Prevention			
3159	dioxybenzone	Facial Hyperpigmentation			
3097	choline	Heterozygous Hypercholesterolemia	C0342882	238079002	
1535	lactose	Lactose Intolerance	C0022951	267425008	DOID:10604
2836	pyridoxine	Pyridoxine-Dependent Seizure			
4277	iron	Vitamin Deficiency Prevention			
4196	cyanocobalamin	Vitamin Deficiency Prevention			
4250	algeldrate	Prevention of Transient Ischemic Attacks			
4264	carbamide	Scalp Psoriasis	C0406326	238608008	
354	betamethasone valerate	Scalp Psoriasis	C0406326	238608008	
351	betamethasone benzoate	Scalp Psoriasis	C0406326	238608008	
4384	levofolinic acid	Bone Marrow Suppression due to Folic Acid Antagonism			
4610	sucrose	Anemia of Prematurity	C0158996	47100003	DOID:11243
4277	iron	Anemia of Prematurity	C0158996	47100003	DOID:11243
4277	iron	Hypocalcemia Prevention	C0020598	5291005	
4072	ascorbic acid	Hypocalcemia Prevention	C0020598	5291005	
3485	sulfogaiacol	Rhinorrhea	C1260880	64531003	
2128	phenicarbazide	Rhinorrhea	C1260880	64531003	
1319	glycine	Rhinorrhea	C1260880	64531003	
1076	ethanol	Rhinorrhea	C1260880	64531003	
1034	epoprostenol	Rhinorrhea	C1260880	64531003	
334	benzyl alcohol	Rhinorrhea	C1260880	64531003	
260	atropine	Rhinorrhea	C1260880	64531003	
792	deferoxamine	Chronic Iron Overload			
4289	doconexent	Lactating Mother	C1623040	413712001	
4289	doconexent	Pregnancy	C0032961	289908002	
845	glucose	Prevention of Perioperative Infection			
3267	glutaral	Diphtheria-Pertussis-Tetanus Combined Prevention			
1860	mycophenolic acid	Prevention of Cardiac Transplant Rejection			
1860	mycophenolic acid	Prevention of Liver Transplant Rejection			
3152	dimethicone	Unknown Oral Substance Toxicity			
2462	sorbitol	Unknown Oral Substance Toxicity			
792	deferoxamine	Iron Toxicity	C0412842	55381001	
4384	levofolinic acid	Methotrexate Toxicity			
4384	levofolinic acid	Trimethoprim Toxicity			
4384	levofolinic acid	Pyrimethamine Toxicity			
4443	ferric oxide	Burns	C0006434	48333001	
4443	ferric oxide	Arthropod Bite Wound	C1444173	409985002	
4443	ferric oxide	Wound	C0043250	13924000	
2810	vasopressin	Nocturnal Enuresis	C0270327	8009008	
1845	morphine	Diarrhea	C0011991	62315008	
4284	silicon dioxide	Flatulence	C0016204	308698004	
3152	dimethicone	Flatulence	C0016204	308698004	
4325	alum	Heartburn	C0018834	16331000	
3152	dimethicone	Heartburn	C0018834	16331000	
3485	sulfogaiacol	Cough	C0010200	49727002	
2128	phenicarbazide	Cough	C0010200	49727002	
1319	glycine	Cough	C0010200	49727002	
1076	ethanol	Cough	C0010200	49727002	
1034	epoprostenol	Cough	C0010200	49727002	
334	benzyl alcohol	Cough	C0010200	49727002	
4250	algeldrate	Headache Disorder	C0393735	230461009	
4207	lithium carbonate	Headache Disorder	C0393735	230461009	
3851	dexibuprofen	Headache Disorder	C0393735	230461009	
4443	ferric oxide	Skin Rash	C0015230	271807003	
4264	carbamide	Skin Rash	C0015230	271807003	
354	betamethasone valerate	Skin Rash	C0015230	271807003	
351	betamethasone benzoate	Skin Rash	C0015230	271807003	
4250	algeldrate	Pain	C0030193	22253000	
4207	lithium carbonate	Pain	C0030193	22253000	
3851	dexibuprofen	Pain	C0030193	22253000	
4250	algeldrate	Fever	C0015967	386661006	
4207	lithium carbonate	Fever	C0015967	386661006	
3851	dexibuprofen	Fever	C0015967	386661006	
449	butobarbital	Insomnia	C0917801	193462001	
4277	iron	Magnetic Resonance Imaging of Liver	C0412694	241622002	
2316	protirelin	Diagnostic Test for Thyroid Dysfunction			
2316	protirelin	Pituitary Function Studies			
4284	silicon dioxide	Gastrointestinal Radiography Adjunct			
3152	dimethicone	Gastrointestinal Radiography Adjunct			
2777	trovafloxacin	Colorectal Surgery Infection Prevention			
4277	iron	Post-Menopausal Osteoporosis Prevention	C0029458	102447009	
4072	ascorbic acid	Post-Menopausal Osteoporosis Prevention	C0029458	102447009	
4277	iron	Osteoporosis	C0029456	64859006	DOID:11476
4072	ascorbic acid	Osteoporosis	C0029456	64859006	DOID:11476
845	glucose	Bone Infections	C2242472	111253001	
845	glucose	Haemophilus Osteomyelitis			
845	glucose	Enterobacter Osteomyelitis			
845	glucose	E. Coli Osteomyelitis			
845	glucose	Staphylococcus Aureus Osteomyelitis	C1997728	428783003	
845	glucose	Streptococcus Osteomyelitis			
845	glucose	Proteus Mirabilis Osteomyelitis			
845	glucose	Klebsiella Pneumoniae Osteomyelitis			
4250	algeldrate	Osteoarthritis	C0029408	396275006	DOID:381
4207	lithium carbonate	Osteoarthritis	C0029408	396275006	DOID:381
3851	dexibuprofen	Osteoarthritis	C0029408	396275006	DOID:381
4706	sodium aurothiomalate	Juvenile Rheumatoid Arthritis	C3495559	410795001	
4250	algeldrate	Juvenile Rheumatoid Arthritis	C3495559	410795001	
4207	lithium carbonate	Juvenile Rheumatoid Arthritis	C3495559	410795001	
3851	dexibuprofen	Juvenile Rheumatoid Arthritis	C3495559	410795001	
4250	algeldrate	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
4207	lithium carbonate	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
3851	dexibuprofen	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
845	glucose	Infectious Disorder of Joint	C0157749	363162000	DOID:381
845	glucose	Proteus Joint Infection			
845	glucose	E. Coli Joint Infection			
845	glucose	Streptococcal Joint Infection			
845	glucose	EnterobacterJoint Infection			
845	glucose	Klebsiella Joint Infection			
845	glucose	Staphylococcus Aureus Joint Infection			
845	glucose	Haemophilus Septic Arthritis			
845	glucose	E. Coli Septic Arthritis			
845	glucose	Septic Arthritis	C1692886	48245008	
354	betamethasone valerate	Dermatosis of the Scalp	C0036271	402694007	DOID:3136
4236	octinoxate	Chloasma	C0025218	36209000	
3159	dioxybenzone	Chloasma	C0025218	36209000	
1717	metahexamide	Chloasma	C0025218	36209000	
4236	octinoxate	Dyschromia	C0151907	3253007	
3159	dioxybenzone	Dyschromia	C0151907	3253007	
1717	metahexamide	Dyschromia	C0151907	3253007	
3613	Vitamin E	Acne Vulgaris	C0001144	88616000	
168	methyl aminolevulinate	Non-Hyperkeratotic Actinic Keratoses			
166	aminolevulinic acid	Non-Hyperkeratotic Actinic Keratoses			
4663	benzoin	Keratoderma	C0475811	277905003	
4443	ferric oxide	Pruritus of Skin	C0033774	418363000	
4264	carbamide	Lichen Simplex Chronicus	C0149922	53891004	
354	betamethasone valerate	Lichen Simplex Chronicus	C0149922	53891004	
351	betamethasone benzoate	Lichen Simplex Chronicus	C0149922	53891004	
4264	carbamide	Genital Organ Pruritus	C0033777	267802000	
354	betamethasone valerate	Genital Organ Pruritus	C0033777	267802000	
351	betamethasone benzoate	Genital Organ Pruritus	C0033777	267802000	
4688	phenylmercuric nitrate	Pruritus Ani	C0033775	90446007	
4264	carbamide	Pruritus Ani	C0033775	90446007	
354	betamethasone valerate	Pruritus Ani	C0033775	90446007	
351	betamethasone benzoate	Pruritus Ani	C0033775	90446007	
4264	carbamide	Plaque Psoriasis	C0406317	200965009	
354	betamethasone valerate	Plaque Psoriasis	C0406317	200965009	
351	betamethasone benzoate	Plaque Psoriasis	C0406317	200965009	
4264	carbamide	Granuloma Annulare	C0085074	65508009	DOID:3777
354	betamethasone valerate	Granuloma Annulare	C0085074	65508009	DOID:3777
351	betamethasone benzoate	Granuloma Annulare	C0085074	65508009	DOID:3777
4264	carbamide	Discoid Lupus Erythematosus	C0024138	200938002	
354	betamethasone valerate	Discoid Lupus Erythematosus	C0024138	200938002	
351	betamethasone benzoate	Discoid Lupus Erythematosus	C0024138	200938002	
4264	carbamide	Contact Dermatitis	C0011616	40275004	DOID:2773
354	betamethasone valerate	Contact Dermatitis	C0011616	40275004	DOID:2773
351	betamethasone benzoate	Contact Dermatitis	C0011616	40275004	DOID:2773
4264	carbamide	Atopic Dermatitis	C0011615	24079001	DOID:3310
354	betamethasone valerate	Atopic Dermatitis	C0011615	24079001	DOID:3310
351	betamethasone benzoate	Atopic Dermatitis	C0011615	24079001	DOID:3310
4264	carbamide	Dandruff	C0423775	200767005	
4264	carbamide	Seborrheic Dermatitis	C0036508	50563003	DOID:8741
354	betamethasone valerate	Seborrheic Dermatitis	C0036508	50563003	DOID:8741
351	betamethasone benzoate	Seborrheic Dermatitis	C0036508	50563003	DOID:8741
845	glucose	Skin and Skin Structure Morganella Morganii Infection			
845	glucose	Skin and Skin Structure Serratia Infection			
845	glucose	Skin and Skin Structure Providencia Infection			
845	glucose	Skin and Skin Structure Pseudomonas Aeruginosa Infection			
845	glucose	Skin and Skin Structure Enterobacter Infection			
845	glucose	Skin and Skin Structure Peptostreptococcus Infection			
845	glucose	Skin and Skin Structure Klebsiella Infection	C0035468	72409005	DOID:11336
845	glucose	Skin and Skin Structure Proteus Infection			
845	glucose	Skin and Skin Structure E. Coli Infection	C0014836	71057007	
845	glucose	Skin and Skin Structure Streptoccous Pyogenes Infection	C0554628	302809008	
566	cefuroxime axetil	Skin and Skin Structure Streptoccous Pyogenes Infection	C0554628	302809008	
845	glucose	Staphylococcus Aureus Skin and Skin Structure Infection	C1318973	406602003	
566	cefuroxime axetil	Staphylococcus Aureus Skin and Skin Structure Infection	C1318973	406602003	
2777	trovafloxacin	Skin and Skin Structure Infection	C0178299	19824006	
845	glucose	Skin and Skin Structure Infection	C0178299	19824006	
566	cefuroxime axetil	Skin and Skin Structure Infection	C0178299	19824006	
566	cefuroxime axetil	Impetigo	C0021099	48277006	DOID:8504
2777	trovafloxacin	Vaginal Hysterectomy Infection Prevention			
2777	trovafloxacin	Abdominal Hysterectomy Infection Prevention	C0392618	33910007	
845	glucose	Eclampsia of Pregnancy	C0156677	198992004	
845	glucose	Severe Pre-Eclampsia	C0341950	46764007	DOID:10591
845	glucose	Mild Pre-Eclampsia	C0269658	41114007	
4250	algeldrate	Dysmenorrhea	C0013390	266599000	
4207	lithium carbonate	Dysmenorrhea	C0013390	266599000	
3851	dexibuprofen	Dysmenorrhea	C0013390	266599000	
845	glucose	Endometritis	C0014179	78623009	DOID:1002
2777	trovafloxacin	Pelvic Inflammatory Disease with Neisseria Gonorrhea			
845	glucose	Pelvic Inflammatory Disease with Neisseria Gonorrhea			
2777	trovafloxacin	Chlamydia Trachomatis Pelvic Inflammatory Disease	C0520777	188463006	
845	glucose	Female Genital Tract Infection	C1263758	125585007	
845	glucose	Inflammatory Disease of Female Pelvic Organs			
845	glucose	Pelvic Abscess	C0030785	111367007	
845	glucose	Salpingitis	C0036130	88157006	DOID:5733
2777	trovafloxacin	Chronic Bacterial Prostatitis			
845	glucose	Complicated Genitourinary Tract Infection			
347	betaine	Enterococcus Complicated UTI			
2512	sulfamethizole	Morganella Morganii Urinary Tract Infection			
845	glucose	Enterobacter Complicated UTI			
347	betaine	Klebsiella Complicated UTI			
347	betaine	Complicated E. Coli UTI	C0577708	301011002	
347	betaine	Complicated Proteus UTI			
347	betaine	Complicated UTI with Pseudomonas Aeruginosa			
2512	sulfamethizole	Proteus Urinary Tract Infection	C0577709	301012009	
845	glucose	Proteus Urinary Tract Infection	C0577709	301012009	
2512	sulfamethizole	Klebsiella Urinary Tract Infection	C0520775	60867007	
845	glucose	Klebsiella Urinary Tract Infection	C0520775	60867007	
566	cefuroxime axetil	Klebsiella Urinary Tract Infection	C0520775	60867007	
347	betaine	Klebsiella Urinary Tract Infection	C0520775	60867007	
2512	sulfamethizole	E. Coli Urinary Tract Infection	C0577708	301011002	
845	glucose	E. Coli Urinary Tract Infection	C0577708	301011002	
566	cefuroxime axetil	E. Coli Urinary Tract Infection	C0577708	301011002	
347	betaine	E. Coli Urinary Tract Infection	C0577708	301011002	
2512	sulfamethizole	Enterobacter Cloacae Urinary Tract Infection			
845	glucose	Complicated Urinary Tract Infections			
845	glucose	Genitourinary Tract Infections			
4295	sodium phosphate, monobasic, monohydrate	Urinary Tract Infections	C0042029	68566005	
2777	trovafloxacin	Urinary Tract Infections	C0042029	68566005	
347	betaine	Bladder Infection	C0600041	236620008	
347	betaine	Cystitis	C0010692	38822007	DOID:1679
4295	sodium phosphate, monobasic, monohydrate	Calcium Renal Calculi Prevention	C1959799	427649000	
347	betaine	E. Coli Pyelonephritis			
4688	phenylmercuric nitrate	Proctitis	C0033246	3951002	DOID:3127
4443	ferric oxide	Proctitis	C0033246	3951002	DOID:3127
4688	phenylmercuric nitrate	Rectal Pain	C0034886	77880009	
4443	ferric oxide	Rectal Pain	C0034886	77880009	
845	glucose	Infectious Disease of Abdomen	C1112209	128070006	
845	glucose	Peptostreptococcus Peritonitis			
845	glucose	Klebsiella Pneumoniae Peritonitis			
845	glucose	E. Coli Peritonitis			
4325	alum	Hiatal Hernia with Reflux Esophagitis			
3152	dimethicone	Hiatal Hernia with Reflux Esophagitis			
4325	alum	Dyspepsia	C0013395	162031009	DOID:2321
3152	dimethicone	Dyspepsia	C0013395	162031009	DOID:2321
4325	alum	Gastric Hypersecretory Conditions			
3152	dimethicone	Gastric Hypersecretory Conditions			
2358	ranitidine	Gastric Hypersecretory Conditions			
4325	alum	Peptic Ulcer	C0030920	13200003	DOID:750
3152	dimethicone	Peptic Ulcer	C0030920	13200003	DOID:750
2358	ranitidine	Duodenal Ulcer due to H. Pylori			
4325	alum	Gastroesophageal Reflux	C0017168	235595009	DOID:8534
3152	dimethicone	Gastroesophageal Reflux	C0017168	235595009	DOID:8534
4295	sodium phosphate, monobasic, monohydrate	Bowel Evacuation	C0426639	249515001	
2785	tyropanoate	Diagnostic Aid for Biliary Tract			
845	glucose	Lower Respiratory Infections	C0149725	50417007	
566	cefuroxime axetil	Lower Respiratory Infections	C0149725	50417007	
845	glucose	Lung Abscess	C0024110	73452002	DOID:850
4742	bleomycin	Pleural Malignant Effusions			
845	glucose	Pleural Empyema	C0014013	58554001	DOID:3798
3097	choline	Chronic Obstructive Pulmonary Disease with Bronchospasms			
3097	choline	Chronic Obstructive Asthma	C3662842	1761000119103	
3097	choline	Pulmonary Emphysema	C0034067	87433001	
566	cefuroxime axetil	Haemophilus Parainfluenzae Chronic Bronchitis			
2512	sulfamethizole	Haemophilus Influenzae Chronic Bronchitis			
566	cefuroxime axetil	Haemophilus Influenzae Chronic Bronchitis			
2512	sulfamethizole	Streptococcus Pneumoniae Chronic Bronchitis			
566	cefuroxime axetil	Streptococcus Pneumoniae Chronic Bronchitis			
2512	sulfamethizole	Acute exacerbation of chronic bronchitis	C0856695	425748003	
566	cefuroxime axetil	Acute exacerbation of chronic bronchitis	C0856695	425748003	
2777	trovafloxacin	Moraxella Catarrhalis Bronchitis	C0339932	195722003	
2777	trovafloxacin	Haemophilus Parainfluenzae Bronchitis			
566	cefuroxime axetil	Haemophilus Parainfluenzae Bronchitis			
2777	trovafloxacin	Haemophilus Influenzae Bronchitis			
566	cefuroxime axetil	Haemophilus Influenzae Bronchitis			
2777	trovafloxacin	Streptococcus Pneumoniae Bronchitis			
566	cefuroxime axetil	Streptococcus Pneumoniae Bronchitis			
2777	trovafloxacin	Staphylococcus Aureus Bronchitis			
2777	trovafloxacin	Bronchitis with Bacterial Exacerbations			
3244	formaldehyde	Influenza Prevention	C0021400	6142004	DOID:8469
845	glucose	Bacterial Pneumonia	C0004626	53084003	DOID:874
566	cefuroxime axetil	Bacterial Pneumonia	C0004626	53084003	DOID:874
845	glucose	Proteus Pneumonia	C1260917	195888009	
845	glucose	Enterobacter Pneumonia			
845	glucose	Serratia Pneumonia			
845	glucose	Gram-Negative Aerobic Bacillary Pneumonia			
845	glucose	Escherichia Coli Pneumonia	C0276089	51530003	
845	glucose	Anaerobic Pneumonia	C0032290	422588002	DOID:3240
845	glucose	Staphylococcal Pneumonia	C0032308	22754005	
845	glucose	Streptococcal Pneumonia	C0155862	34020007	
566	cefuroxime axetil	Streptococcal Pneumonia	C0155862	34020007	
845	glucose	Haemophilus Parainfluenzae Pneumonia			
845	glucose	Haemophilus Influenzae Pneumonia	C0276026	70036007	
566	cefuroxime axetil	Haemophilus Influenzae Pneumonia	C0276026	70036007	
845	glucose	Pseudomonas Aeruginosa Pneumonia	C0155860	41381004	
845	glucose	Klebsiella Pneumonia	C0343402	186435004	
3485	sulfogaiacol	Nasal Congestion	C0027424	68235000	
2128	phenicarbazide	Nasal Congestion	C0027424	68235000	
1319	glycine	Nasal Congestion	C0027424	68235000	
1076	ethanol	Nasal Congestion	C0027424	68235000	
1034	epoprostenol	Nasal Congestion	C0027424	68235000	
334	benzyl alcohol	Nasal Congestion	C0027424	68235000	
260	atropine	Nasal Congestion	C0027424	68235000	
2128	phenicarbazide	Vasomotor Rhinitis	C0035460	8229003	DOID:4730
2128	phenicarbazide	Allergic Rhinitis	C2607914	61582004	
1319	glycine	Allergic Rhinitis	C2607914	61582004	
1076	ethanol	Allergic Rhinitis	C2607914	61582004	
1034	epoprostenol	Allergic Rhinitis	C2607914	61582004	
334	benzyl alcohol	Allergic Rhinitis	C2607914	61582004	
260	atropine	Allergic Rhinitis	C2607914	61582004	
3485	sulfogaiacol	Rhinitis	C0035455	70076002	DOID:4483
1319	glycine	Rhinitis	C0035455	70076002	DOID:4483
1076	ethanol	Rhinitis	C0035455	70076002	DOID:4483
1034	epoprostenol	Rhinitis	C0035455	70076002	DOID:4483
334	benzyl alcohol	Rhinitis	C0035455	70076002	DOID:4483
260	atropine	Rhinitis	C0035455	70076002	DOID:4483
52	acetaminophen	Rhinitis	C0035455	70076002	DOID:4483
2777	trovafloxacin	Acute Bacterial Sinusitis	C0275556	75498004	
566	cefuroxime axetil	Acute Maxillary Haemophilus Influenzae Sinusitis	C0275556	75498004	
566	cefuroxime axetil	Acute Maxillary Streptococcus Pneumoniae Sinusitis	C0275556	75498004	
566	cefuroxime axetil	Acute Bacterial Maxillary Sinusitis	C0155804	68272006	DOID:2050
3485	sulfogaiacol	Cold Symptoms	C0009443	82272006	DOID:10459
2128	phenicarbazide	Cold Symptoms	C0009443	82272006	DOID:10459
1319	glycine	Cold Symptoms	C0009443	82272006	DOID:10459
1076	ethanol	Cold Symptoms	C0009443	82272006	DOID:10459
1034	epoprostenol	Cold Symptoms	C0009443	82272006	DOID:10459
334	benzyl alcohol	Cold Symptoms	C0009443	82272006	DOID:10459
260	atropine	Cold Symptoms	C0009443	82272006	DOID:10459
4688	phenylmercuric nitrate	Hemorrhoids	C0019112	70153002	DOID:9746
4443	ferric oxide	Hemorrhoids	C0019112	70153002	DOID:9746
1358	heparin	Deep Vein Thrombosis with Pulmonary Embolism			
4198	sodium chloride	Deep Vein Thrombosis Prevention	C2585945	439993001	
845	glucose	Deep Vein Thrombosis Prevention	C2585945	439993001	
845	glucose	Deep Venous Thrombosis	C0149871	128053003	
845	glucose	Peripheral Arterial Thromboembolism Prevention			
845	glucose	Peripheral Arterial Embolism	C0564750	286959000	
4250	algeldrate	Transient Cerebral Ischemia	C0007787	266257000	DOID:224
4250	algeldrate	Cerebral Thromboembolism Prevention	C0007780	75543006	DOID:4372
845	glucose	Ventricular Arrhythmias	C0085612	44103008	
845	glucose	Pulmonary Thromboembolism Prevention			
845	glucose	Pulmonary Thromboembolism	C0524702	233935004	
1444	inositol	Slow Progression of Coronary Artery Disease			
4250	algeldrate	Unstable Angina Pectoris	C0948089	394659003	
4198	sodium chloride	Unstable Angina Pectoris	C0948089	394659003	
4250	algeldrate	Acute Coronary Syndrome	C0948089	394659003	
4198	sodium chloride	Acute Coronary Syndrome	C0948089	394659003	
4250	algeldrate	Myocardial Infarction Prevention			
4198	sodium chloride	Non Q-Wave Myocardial Infarction	C0542269	314207007	
4250	algeldrate	Myocardial Reinfarction Prevention			
1444	inositol	Myocardial Reinfarction Prevention			
4250	algeldrate	Myocardial Infarction	C0027051	22298006	DOID:5844
845	glucose	Open Heart Surgery Infection Prevention			
2512	sulfamethizole	Acute Otitis Media Infection	C0729586	312218008	
845	glucose	Acute Otitis Media Infection	C0729586	312218008	
566	cefuroxime axetil	Acute Otitis Media Infection	C0729586	312218008	
566	cefuroxime axetil	Moraxella Catarrhalis Acute Otitis Media			
2512	sulfamethizole	Streptococcus Acute Otitis Media	C0271429	3110003	
566	cefuroxime axetil	Streptococcus Acute Otitis Media	C0271429	3110003	
2512	sulfamethizole	Haemophilus Influenzae Acute Otitis Media			
566	cefuroxime axetil	Haemophilus Influenzae Acute Otitis Media			
3487	pramocaine	Allergic Otitis Externa	C1320547	405821001	
3094	chloroxylenol	Allergic Otitis Externa	C1320547	405821001	
3017	benzalkonium	Allergic Otitis Externa	C1320547	405821001	
3017	benzalkonium	Post-Op Ocular Inflammation			
4794	gramicidin	Superficial Ocular Infection			
1587	lisinopril	Superficial Ocular Infection			
741	cromoglicic acid	Giant Papillary Conjunctivitis	C0009769	231857004	DOID:2457
741	cromoglicic acid	Allergic Conjunctivitis	C0009766	473460002	DOID:11204
741	cromoglicic acid	Vernal Conjunctivitis	C0009773	318316003	DOID:2474
741	cromoglicic acid	Vernal Keratitis			
741	cromoglicic acid	Allergic Keratoconjunctivitis			
741	cromoglicic acid	Vernal Keratoconjunctivitis	C0022577	317349009	
3017	benzalkonium	Uveitis	C0042164	128473001	DOID:13141
845	glucose	Meningitis due to Klebsiella	C1719906	420585007	
845	glucose	Escherichia Coli Meningitis	C0338395	192655005	
845	glucose	Staphylococcal Meningitis	C0154640	12166008	
845	glucose	Streptococcal Meningitis	C0154639	4510004	DOID:11574
845	glucose	Pneumococcal Meningitis	C0025295	51169003	
845	glucose	H. Influenzae Meningitis			
1571	levomethadyl acetate	Opioid Dependence	C0524662	75544000	DOID:2559
449	butobarbital	Severe Anxiety	C0231403	80583007	
3184	dihydroergocornine	Dementia	C0497327	52448006	
845	glucose	Disseminated Intravascular Coagulation	C0012739	67406007	DOID:11247
2810	vasopressin	Von Willebrand's Disease	C0042974	128105004	DOID:12531
2810	vasopressin	Hemophilia A	C0019069	28293008	DOID:12134
4384	levofolinic acid	Megaloblastic Anemia	C0002888	53165003	DOID:13382
4277	iron	Folic Acid Deficient Megaloblastic Anemia	C0151482	85649008	DOID:14026
4196	cyanocobalamin	Folic Acid Deficient Megaloblastic Anemia	C0151482	85649008	DOID:14026
4196	cyanocobalamin	Pernicious Anemia	C0002892	84027009	DOID:13381
4610	sucrose	Iron Deficiency Anemia	C0162316	87522002	
4196	cyanocobalamin	Iron Deficiency Anemia	C0162316	87522002	
92	adenosine phosphate	Respiratory Cystic Fibrosis	C0392164	86555001	
4798	potassium polystyrene sulfonate	Hyperkalemia	C0020461	14140009	
4277	iron	Hypocalcemia	C0020598	5291005	
4295	sodium phosphate, monobasic, monohydrate	Hypophosphatemia	C0085682	4996001	
845	glucose	Hypomagnesemia	C0151723	190855004	
4269	zinc acetate	Wilson's Disease	C0019202	88518009	DOID:893
3097	choline	Hyperlipidemia	C0020473	55822004	DOID:1168
3097	choline	Mixed Hyperlipidemia	C0020474	267434003	DOID:13809
1444	inositol	Mixed Hyperlipidemia	C0020474	267434003	DOID:13809
3097	choline	Hypertriglyceridemia	C0020557	302870006	
1444	inositol	Hypertriglyceridemia	C0020557	302870006	
3097	choline	Hypercholesterolemia	C0020443	13644009	
1444	inositol	Hypercholesterolemia	C0020443	13644009	
4664	benzoic acid	Hyperammonemia	C0220994	9360008	
4277	iron	Vitamin Deficiency	C1510471	85670002	
4196	cyanocobalamin	Vitamin Deficiency	C1510471	85670002	
4196	cyanocobalamin	Vitamin B12 Deficiency	C0042847	190634004	
4384	levofolinic acid	Folate Deficiency	C0016412	190633005	
2836	pyridoxine	Pyridoxine Deficiency	C0936215	386080007	DOID:8455
1921	nicotinyl alcohol	Niacin Deficiency	C0030783	418279001	DOID:8457
85	aciclovir	Precocious Puberty	C0034013	400179000	
1622	lysine	Partial Central Diabetes Insipidus			
3957	hyaluronic acid	Surgical Procedure on Eye Proper	C0395020	373353005	
4742	bleomycin	Malignant Tumor of Head and Neck	C0278996	255056009	
4742	bleomycin	Testicular Germ Cell Tumor			
4742	bleomycin	Penile Carcinoma	C0153601	363516004	DOID:11615
85	aciclovir	Advanced Prostatic Carcinoma			
4742	bleomycin	Vulvar Carcinoma	C1272826	385370007	
4663	benzoin	Laryngeal Papillomatosis	C0396072	232457008	
741	cromoglicic acid	Systemic Mastocytosis	C0221013	397016004	DOID:349
4264	carbamide	Cutaneous T-Cell Lymphoma	C0079773	400122007	
354	betamethasone valerate	Cutaneous T-Cell Lymphoma	C0079773	400122007	
351	betamethasone benzoate	Cutaneous T-Cell Lymphoma	C0079773	400122007	
4742	bleomycin	Hodgkin's Lymphoma	C0019829	118599009	DOID:8567
786	daunorubicin	Kaposi's Sarcoma	C0036220	109385007	DOID:8632
4663	benzoin	Superficial Benign Epitheliomatosis			
2512	sulfamethizole	Pneumocystis Carinii Pneumonia Prevention			
2512	sulfamethizole	Pneumocystis Carinii Pneumonia	C0032305	415125002	DOID:11339
4700	pyrethrum	Pediculosis Pubis	C0030759	71011005	DOID:13760
4152	permethrin	Pediculosis Pubis	C0030759	71011005	DOID:13760
4700	pyrethrum	Pediculosis Corporis	C0030758	25188002	DOID:5513
4152	permethrin	Pediculosis Corporis	C0030758	25188002	DOID:5513
4700	pyrethrum	Pediculosis Capitis	C0030757	81000006	DOID:5501
3613	Vitamin E	Cutaneous Candidiasis	C0006846	49883006	
3094	chloroxylenol	Cutaneous Candidiasis	C0006846	49883006	
4264	carbamide	Tinea Versicolor	C0040262	56454009	DOID:9060
3613	Vitamin E	Tinea Versicolor	C0040262	56454009	DOID:9060
3508	pyrithione	Tinea Versicolor	C0040262	56454009	DOID:9060
3094	chloroxylenol	Tinea Versicolor	C0040262	56454009	DOID:9060
3446	undecylenic acid	Tinea Infections			
323	benzocaine	Tinea Infections			
3613	Vitamin E	Tinea Corporis	C0040252	84849002	DOID:12179
3446	undecylenic acid	Tinea Corporis	C0040252	84849002	DOID:12179
353	betamethasone dipropionate	Tinea Corporis	C0040252	84849002	DOID:12179
323	benzocaine	Tinea Corporis	C0040252	84849002	DOID:12179
3613	Vitamin E	Tinea Pedis	C0040259	6020002	DOID:12403
3446	undecylenic acid	Tinea Pedis	C0040259	6020002	DOID:12403
353	betamethasone dipropionate	Tinea Pedis	C0040259	6020002	DOID:12403
323	benzocaine	Tinea Pedis	C0040259	6020002	DOID:12403
3613	Vitamin E	Tinea Cruris	C1384589	399029005	
3094	chloroxylenol	Tinea Cruris	C1384589	399029005	
